Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000035064	.	MKQE02001779.1	+	1200	2549	0.0	0.0	0.0
ENSONIG00000036133	.	MKQE02001779.1	-	59	36606	0.0	0.0	0.0
ENSONIG00000031710	.	MKQE02001779.1	+	19173	38545	0.0	0.0	0.0
ENSONIG00000035679	.	MKQE02001779.1	-	36359	38654	0.0	0.0	0.0
ENSONIG00000037313	.	MKQE02000929.1	-	4512	44579	0.0	0.0	0.0
ENSONIG00000035633	.	MKQE02000929.1	-	20955	22786	0.0	0.0	0.0
ENSONIG00000027192	.	MKQE02000929.1	-	32686	34539	0.0	0.0	0.0
ENSONIG00000035937	.	MKQE02000929.1	-	9825	11663	0.0	0.0	0.0
ENSONIG00000029049	5_8S_rRNA	MKQE02000929.1	-	9135	9288	0.0	0.0	0.0
ENSONIG00000039283	.	MKQE02000929.1	-	40071	43993	0.0	0.0	0.0
ENSONIG00000032683	.	MKQE02000929.1	-	15869	19779	0.0	0.0	0.0
ENSONIG00000040473	5_8S_rRNA	MKQE02000929.1	-	20270	20422	0.0	0.0	0.0
ENSONIG00000032314	.	MKQE02000929.1	+	29008	29697	0.0	0.0	0.0
ENSONIG00000037355	5_8S_rRNA	MKQE02000929.1	-	44491	44644	0.0	0.0	0.0
ENSONIG00000032851	.	MKQE02000929.1	-	4752	8642	0.0	0.0	0.0
ENSONIG00000039150	5_8S_rRNA	MKQE02000929.1	-	31999	32152	0.0	0.0	0.0
ENSONIG00000031791	.	MKQE02000929.1	-	27591	31505	0.0	0.0	0.0
ENSONIG00000034513	.	MKQE02000929.1	-	45183	47031	0.0	0.0	0.0
ENSONIG00000030281	.	MKQE02000200.1	+	1130	28767	0.0	0.0	0.0
ENSONIG00000039084	.	MKQE02001301.1	-	35585	36601	0.0	0.0	0.0
ENSONIG00000038328	.	MKQE02000663.1	-	1995	3118	0.0	0.0	0.0
ENSONIG00000042871	.	MKQE02000663.1	-	14195	18700	0.0	0.0	0.0
ENSONIG00000033973	.	MKQE02000163.1	+	13270	16425	0.0	0.0	0.0
ENSONIG00000032818	.	MKQE02000163.1	+	20566	22308	0.0	0.0	0.0
ENSONIG00000039320	.	MKQE02000163.1	+	10822	13143	0.0	0.0	0.0
ENSONIG00000035162	.	MKQE02000438.1	+	3439	6683	0.0	0.0	0.0
ENSONIG00000033612	.	MKQE02000438.1	+	11752	13450	0.0	0.0	0.0
ENSONIG00000034124	.	MKQE02000438.1	+	33774	35026	0.0	0.0	0.0
ENSONIG00000039522	.	MKQE02001753.1	-	30282	32882	0.0	0.0	0.0
ENSONIG00000038844	.	MKQE02000232.1	+	19331	47719	0.0	0.0	0.0
ENSONIG00000030973	.	MKQE02000825.1	-	44918	46828	0.0	0.0	0.0
ENSONIG00000034292	.	MKQE02002109.1	+	14939	29448	0.0	0.0	0.0
ENSONIG00000034102	gnpda1	MKQE02002109.1	+	41950	43794	0.0	0.0	0.0
ENSONIG00000033774	gnpda1	MKQE02002109.1	-	8052	10050	0.0	0.0	0.0
ENSONIG00000035513	CCR6	MKQE02000056.1	+	19387	21643	0.0	0.0	0.0
ENSONIG00000032723	.	MKQE02000056.1	+	1441	2877	0.0	0.0	0.0
ENSONIG00000028563	oni-mir-10573b	MKQE02000056.1	+	41491	41551	0.0	0.0	0.0
ENSONIG00000040099	.	MKQE02000056.1	+	11204	13353	0.0	0.0	0.0
ENSONIG00000032106	.	MKQE02001125.1	-	34195	40152	0.0	0.0	0.0
ENSONIG00000038647	.	MKQE02001581.1	-	18862	19974	0.0	0.0	0.0
ENSONIG00000040617	rtel1	MKQE02001581.1	-	21030	42239	0.0	0.0	0.0
ENSONIG00000039683	slc25a24	MKQE02001581.1	-	13543	18841	0.0	0.0	0.0
ENSONIG00000043061	.	MKQE02000135.1	-	36028	39430	0.0	0.0	0.0
ENSONIG00000027659	.	MKQE02000135.1	-	23081	25900	0.0	0.0	0.0
ENSONIG00000035776	.	MKQE02000135.1	-	27616	30471	0.0	0.0	0.0
ENSONIG00000041669	.	MKQE02002457.1	+	3179	5839	0.0	0.0	0.0
ENSONIG00000038568	.	MKQE02000885.1	+	11972	13100	0.0	0.0	0.0
ENSONIG00000004633	camk1ga	MKQE02002459.1	-	10529	35877	0.0	0.0	0.0
ENSONIG00000034504	.	MKQE02000652.1	-	17764	24586	0.0	0.0	0.0
ENSONIG00000037864	.	MKQE02000652.1	-	35738	37842	0.0	0.0	0.0
ENSONIG00000030554	.	MKQE02001050.1	+	37205	42751	0.0	0.0	0.0
ENSONIG00000031920	.	MKQE02001050.1	-	4744	5817	0.0	0.0	0.0
ENSONIG00000032212	.	MKQE02001050.1	-	44369	46479	0.0	0.0	0.0
ENSONIG00000037273	.	MKQE02001050.1	+	33659	34735	0.0	0.0	0.0
ENSONIG00000030203	.	MKQE02001324.1	-	21811	24411	0.0	0.0	0.0
ENSONIG00000035056	.	MKQE02001859.1	+	30524	30973	0.0	0.0	0.0
ENSONIG00000033068	.	MKQE02001729.1	+	12299	23382	0.0	0.0	0.0
ENSONIG00000041463	.	MKQE02000608.1	+	2659	4776	0.0	0.0	0.0
ENSONIG00000036114	.	MKQE02001907.1	-	21890	43128	0.0	0.0	0.0
ENSONIG00000028052	.	MKQE02000586.1	-	8877	10347	0.0	0.0	0.0
ENSONIG00000029561	.	MKQE02000586.1	-	1516	3302	0.0	0.0	0.0
ENSONIG00000038095	.	MKQE02000248.1	-	2880	22963	0.0	0.0	0.0
ENSONIG00000017325	.	MKQE02000244.1	-	11725	34758	0.0	0.0	0.0
ENSONIG00000042867	.	MKQE02000906.1	-	35704	37536	0.0	0.0	0.0
ENSONIG00000031315	.	MKQE02000906.1	+	32123	34450	0.0	0.0	0.0
ENSONIG00000029181	.	MKQE02000906.1	-	10179	11127	0.0	0.0	0.0
ENSONIG00000041177	.	MKQE02001811.1	-	20977	42856	0.0	0.0	0.0
ENSONIG00000033181	.	MKQE02000693.1	+	26258	27274	0.0	0.0	0.0
ENSONIG00000037134	.	MKQE02000693.1	-	12225	25949	0.0	0.0	0.0
ENSONIG00000038203	.	MKQE02000457.1	+	33347	34504	0.0	0.0	0.0
ENSONIG00000038262	fut9a	MKQE02000457.1	-	14960	16042	0.0	0.0	0.0
ENSONIG00000038918	fut9a	MKQE02000457.1	-	38701	40583	0.0	0.0	0.0
ENSONIG00000035520	.	MKQE02001818.1	+	10893	12292	0.0	0.0	0.0
ENSONIG00000037642	.	MKQE02001530.1	-	15791	20916	0.0	0.0	0.0
ENSONIG00000029946	.	MKQE02001530.1	+	34075	41116	0.0	0.0	0.0
ENSONIG00000040042	.	MKQE02001530.1	-	2983	3667	0.0	0.0	0.0
ENSONIG00000034086	.	MKQE02001530.1	-	5811	34054	0.0	0.0	0.0
ENSONIG00000032554	.	MKQE02000392.1	+	38989	43334	0.0	0.0	0.0
ENSONIG00000006732	.	MKQE02000392.1	+	3657	5678	0.0	0.0	0.0
ENSONIG00000001560	.	MKQE02000392.1	+	8180	17163	0.0	0.0	0.0
ENSONIG00000005132	.	MKQE02000392.1	+	22352	24020	0.0	0.0	0.0
ENSONIG00000038747	.	MKQE02000727.1	+	19401	20356	0.0	0.0	0.0
ENSONIG00000033253	.	MKQE02000727.1	-	34586	35354	0.0	0.0	0.0
ENSONIG00000034717	5S_rRNA	MKQE02000727.1	-	31756	31874	0.0	0.0	0.0
ENSONIG00000027966	5S_rRNA	MKQE02000727.1	+	32231	32349	0.0	0.0	0.0
ENSONIG00000040585	5S_rRNA	MKQE02000727.1	-	22084	22202	0.0	0.0	0.0
ENSONIG00000043132	.	MKQE02001988.1	-	11723	13379	0.0	0.0	0.0
ENSONIG00000034758	.	MKQE02000341.1	-	36070	37086	0.0	0.0	0.0
ENSONIG00000042810	.	MKQE02000823.1	-	29468	37006	0.0	0.0	0.0
ENSONIG00000036529	5S_rRNA	MKQE02001671.1	+	33782	33898	0.0	0.0	0.0
ENSONIG00000034558	.	MKQE02000211.1	-	22582	27825	0.0	0.0	0.0
ENSONIG00000020391	.	MKQE02000211.1	+	19596	23002	0.0	0.0	0.0
ENSONIG00000034881	.	MKQE02001618.1	-	14055	16041	0.0	0.0	0.0
ENSONIG00000042770	.	MKQE02000514.1	-	11158	11490	0.0	0.0	0.0
ENSONIG00000030126	.	MKQE02000783.1	+	34871	36397	0.0	0.0	0.0
ENSONIG00000037581	oni-mir-10562	MKQE02001914.1	-	12930	12994	0.0	0.0	0.0
ENSONIG00000040135	gal3st4	MKQE02001914.1	+	17208	20404	0.0	0.0	0.0
ENSONIG00000032450	.	MKQE02000974.1	-	21677	29335	0.0	0.0	0.0
ENSONIG00000038041	.	MKQE02000974.1	+	29356	30602	0.0	0.0	0.0
ENSONIG00000032066	oni-mir-10594a-1	MKQE02002201.1	-	36286	36343	0.0	0.0	0.0
ENSONIG00000034474	.	MKQE02002201.1	+	353	25106	0.0	0.0	0.0
ENSONIG00000041774	.	MKQE02002201.1	+	7128	23881	0.0	0.0	0.0
ENSONIG00000032981	.	MKQE02000681.1	+	13870	25563	0.0	0.0	0.0
ENSONIG00000032205	.	MKQE02001932.1	+	23677	28941	0.0	0.0	0.0
ENSONIG00000036669	.	MKQE02001932.1	+	16471	18417	0.0	0.0	0.0
ENSONIG00000039137	.	MKQE02000860.1	+	11789	14902	0.0	0.0	0.0
ENSONIG00000033165	.	MKQE02002171.1	+	10181	11106	0.0	0.0	0.0
ENSONIG00000029885	.	MKQE02000517.1	-	5961	12269	0.0	0.0	0.0
ENSONIG00000027355	.	MKQE02000517.1	-	20611	22857	0.0	0.0	0.0
ENSONIG00000027557	.	MKQE02000531.1	-	38646	39383	0.0	0.0	0.0
ENSONIG00000003481	TMBIM6	MKQE02000531.1	-	17898	18557	0.0	0.0	0.0
ENSONIG00000031562	.	MKQE02000531.1	+	26695	28272	0.0	0.0	0.0
ENSONIG00000015459	.	MKQE02000531.1	-	33075	34094	0.0	0.0	0.0
ENSONIG00000032682	.	MKQE02001539.1	+	27618	31301	0.0	0.0	0.0
ENSONIG00000005481	.	MKQE02000049.1	-	3529	11513	0.0	0.0	0.0
ENSONIG00000018853	.	MKQE02000099.1	+	18263	19826	0.0	0.0	0.0
ENSONIG00000011017	.	MKQE02000762.1	+	3291	10998	0.0	0.0	0.0
ENSONIG00000036878	.	MKQE02000762.1	-	11473	13740	0.0	0.0	0.0
ENSONIG00000035934	.	MKQE02001092.1	-	31234	33222	0.0	0.0	0.0
ENSONIG00000038644	CCR6	MKQE02001092.1	-	23098	25239	0.0	0.0	0.0
ENSONIG00000035086	ST6GALNAC6	MKQE02001199.1	+	26788	28812	0.0	0.0	0.0
ENSONIG00000042379	.	MKQE02001939.1	+	30080	31219	0.0	0.0	0.0
ENSONIG00000037109	.	MKQE02002335.1	+	23877	25717	0.0	0.0	0.0
ENSONIG00000038737	5_8S_rRNA	MKQE02002335.1	+	26257	26410	0.0	0.0	0.0
ENSONIG00000031079	.	MKQE02002335.1	+	26906	30830	0.0	0.0	0.0
ENSONIG00000030783	.	MKQE02000485.1	-	23099	30415	0.0	0.0	0.0
ENSONIG00000033590	.	MKQE02002220.1	+	2021	4504	0.0	0.0	0.0
ENSONIG00000034087	.	MKQE02002220.1	-	1358	4504	0.0	0.0	0.0
ENSONIG00000035459	.	MKQE02001127.1	-	19384	22404	0.0	0.0	0.0
ENSONIG00000042192	.	MKQE02001127.1	-	15479	17137	0.0	0.0	0.0
ENSONIG00000027111	.	MKQE02000615.1	+	21963	29567	0.0	0.0	0.0
ENSONIG00000036816	.	MKQE02000275.1	+	21635	23749	0.0	0.0	0.0
ENSONIG00000030680	.	MKQE02000251.1	+	23696	30184	0.0	0.0	0.0
ENSONIG00000032194	.	MKQE02001825.1	+	18488	38336	0.0	0.0	0.0
ENSONIG00000017969	.	MKQE02001825.1	+	21533	22471	0.0	0.0	0.0
ENSONIG00000033792	.	MKQE02001825.1	+	16711	17286	0.0	0.0	0.0
ENSONIG00000039921	oni-mir-10939-2	MKQE02001661.1	-	30931	30992	0.0	0.0	0.0
ENSONIG00000041201	.	MKQE02001294.1	-	20641	24759	0.0	0.0	0.0
ENSONIG00000042826	.	MKQE02002355.1	+	27320	29354	0.0	0.0	0.0
ENSONIG00000036668	.	MKQE02002245.1	-	3963	4880	0.0	0.0	0.0
ENSONIG00000040932	.	MKQE02002245.1	-	31304	32251	0.0	0.0	0.0
ENSONIG00000031762	.	MKQE02002245.1	-	9427	10353	0.0	0.0	0.0
ENSONIG00000034424	.	MKQE02002245.1	-	10688	14317	0.0	0.0	0.0
ENSONIG00000033217	.	MKQE02001937.1	+	10649	14946	0.0	0.0	0.0
ENSONIG00000040726	.	MKQE02000549.1	-	10682	27136	0.0	0.0	0.0
ENSONIG00000033536	.	MKQE02000775.1	+	6870	22612	0.0	0.0	0.0
ENSONIG00000029355	.	MKQE02001647.1	-	22534	23730	0.0	0.0	0.0
ENSONIG00000029951	.	MKQE02001036.1	-	2526	3812	0.0	0.0	0.0
ENSONIG00000032186	.	MKQE02001036.1	-	6953	35365	0.0	0.0	0.0
ENSONIG00000034230	.	MKQE02000690.1	+	23143	35835	0.0	0.0	0.0
ENSONIG00000039271	.	MKQE02001156.1	-	10133	11548	0.0	0.0	0.0
ENSONIG00000031584	.	MKQE02002357.1	-	9008	12842	0.0	0.0	0.0
ENSONIG00000042172	.	MKQE02002357.1	-	31264	35167	0.0	0.0	0.0
ENSONIG00000029818	.	MKQE02002357.1	-	21364	25290	0.0	0.0	0.0
ENSONIG00000027906	5_8S_rRNA	MKQE02002357.1	-	13334	13486	0.0	0.0	0.0
ENSONIG00000035909	5_8S_rRNA	MKQE02002357.1	-	25788	25941	0.0	0.0	0.0
ENSONIG00000042171	.	MKQE02002357.1	-	14021	15849	0.0	0.0	0.0
ENSONIG00000030983	.	MKQE02002357.1	-	26481	28320	0.0	0.0	0.0
ENSONIG00000041650	.	MKQE02000780.1	+	12844	15813	0.0	0.0	0.0
ENSONIG00000039355	.	MKQE02001698.1	-	21239	23770	0.0	0.0	0.0
ENSONIG00000033924	.	MKQE02000918.1	-	5466	6482	0.0	0.0	0.0
ENSONIG00000035413	.	MKQE02000760.1	-	16216	17670	0.0	0.0	0.0
ENSONIG00000038721	.	MKQE02000962.1	+	9766	10782	0.0	0.0	0.0
ENSONIG00000033921	.	MKQE02000395.1	-	10524	12718	0.0	0.0	0.0
ENSONIG00000042407	.	MKQE02001464.1	+	22268	23409	0.0	0.0	0.0
ENSONIG00000028593	.	MKQE02001976.1	-	17334	32327	0.0	0.0	0.0
ENSONIG00000012542	tomm34	MKQE02000123.1	-	24508	30718	0.0	0.0	0.0
ENSONIG00000016101	.	MKQE02001543.1	-	9186	14279	0.0	0.0	0.0
ENSONIG00000034854	.	MKQE02001952.1	-	9437	10801	0.0	0.0	0.0
ENSONIG00000040813	.	MKQE02001952.1	+	16226	17696	0.0	0.0	0.0
ENSONIG00000027281	.	MKQE02001952.1	+	22830	24947	0.0	0.0	0.0
ENSONIG00000028454	.	MKQE02001952.1	-	14594	15889	0.0	0.0	0.0
ENSONIG00000039602	mul1a	MKQE02002279.1	+	19718	22935	0.0	0.0	0.0
ENSONIG00000028095	plex9.2	MKQE02000320.1	+	14453	16282	0.0	0.0	0.0
ENSONIG00000012794	.	MKQE02000320.1	+	9741	13694	0.0	0.0	0.0
ENSONIG00000028820	.	MKQE02000680.1	+	32027	33958	0.0	0.0	0.0
ENSONIG00000032141	oni-mir-10594b	MKQE02000503.1	+	13864	13921	0.0	0.0	0.0
ENSONIG00000037623	.	MKQE02000507.1	+	4854	6221	0.0	0.0	0.0
ENSONIG00000030201	.	MKQE02002417.1	-	15910	17750	0.0	0.0	0.0
ENSONIG00000031525	5_8S_rRNA	MKQE02002417.1	-	2713	2866	0.0	0.0	0.0
ENSONIG00000032467	.	MKQE02002417.1	-	23295	27100	0.0	0.0	0.0
ENSONIG00000035552	5_8S_rRNA	MKQE02002417.1	-	15217	15370	0.0	0.0	0.0
ENSONIG00000030559	.	MKQE02002417.1	-	3406	5246	0.0	0.0	0.0
ENSONIG00000029419	5_8S_rRNA	MKQE02002417.1	-	27547	27689	0.0	0.0	0.0
ENSONIG00000036401	.	MKQE02002417.1	-	10793	14718	0.0	0.0	0.0
ENSONIG00000014124	.	MKQE02000300.1	-	8174	10125	0.0	0.0	0.0
ENSONIG00000041260	.	MKQE02001314.1	-	12523	17295	0.0	0.0	0.0
ENSONIG00000042413	CCR6	MKQE02001089.1	+	19054	20741	0.0	0.0	0.0
ENSONIG00000041266	.	MKQE02000692.1	-	2393	25401	0.0	0.0	0.0
ENSONIG00000033781	.	MKQE02000430.1	+	12359	12874	0.0	0.0	0.0
ENSONIG00000035448	.	MKQE02000902.1	-	13015	22165	0.0	0.0	0.0
ENSONIG00000030956	.	MKQE02000902.1	+	14039	15449	0.0	0.0	0.0
ENSONIG00000000060	.	MKQE02000496.1	+	5197	14372	0.0	0.0	0.0
ENSONIG00000042198	.	MKQE02000496.1	+	17975	23494	0.0	0.0	0.0
ENSONIG00000001587	aldh5a1	MKQE02000496.1	-	24858	30001	0.0	0.0	0.0
ENSONIG00000033003	.	MKQE02001051.1	+	1882	6253	0.0	0.0	0.0
ENSONIG00000006429	.	MKQE02001051.1	-	16103	20214	0.0	0.0	0.0
ENSONIG00000042598	U6	MKQE02000582.1	+	1299	1404	0.0	0.0	0.0
ENSONIG00000039330	U6	MKQE02000582.1	+	30598	30703	0.0	0.0	0.0
ENSONIG00000040552	U6	MKQE02000582.1	+	9936	10041	0.0	0.0	0.0
ENSONIG00000041302	U6	MKQE02000582.1	+	20841	20946	0.0	0.0	0.0
ENSONIG00000027445	U6	MKQE02000582.1	+	19705	19810	0.0	0.0	0.0
ENSONIG00000027163	U6	MKQE02000582.1	+	720	825	0.0	0.0	0.0
ENSONIG00000042552	U6	MKQE02000582.1	+	13965	14070	0.0	0.0	0.0
ENSONIG00000037863	U6	MKQE02000582.1	+	27161	27266	0.0	0.0	0.0
ENSONIG00000030991	U6	MKQE02000582.1	+	11092	11197	0.0	0.0	0.0
ENSONIG00000040354	U6	MKQE02000582.1	+	15111	15216	0.0	0.0	0.0
ENSONIG00000037665	U6	MKQE02000582.1	+	4743	4848	0.0	0.0	0.0
ENSONIG00000037148	U6	MKQE02000582.1	+	8207	8312	0.0	0.0	0.0
ENSONIG00000031541	U6	MKQE02000582.1	+	12811	12916	0.0	0.0	0.0
ENSONIG00000039216	U6	MKQE02000582.1	+	7625	7730	0.0	0.0	0.0
ENSONIG00000039091	U6	MKQE02000582.1	+	23128	23233	0.0	0.0	0.0
ENSONIG00000038155	U6	MKQE02000582.1	+	30027	30132	0.0	0.0	0.0
ENSONIG00000030430	U6	MKQE02000582.1	+	5898	6003	0.0	0.0	0.0
ENSONIG00000038436	U6	MKQE02000582.1	+	21985	22090	0.0	0.0	0.0
ENSONIG00000032404	U6	MKQE02000582.1	+	22556	22661	0.0	0.0	0.0
ENSONIG00000032320	U6	MKQE02000582.1	+	24282	24387	0.0	0.0	0.0
ENSONIG00000031625	U6	MKQE02000582.1	+	10510	10615	0.0	0.0	0.0
ENSONIG00000032911	U6	MKQE02000582.1	+	21415	21520	0.0	0.0	0.0
ENSONIG00000037509	U6	MKQE02000582.1	+	24860	24965	0.0	0.0	0.0
ENSONIG00000043227	U6	MKQE02000582.1	+	25432	25537	0.0	0.0	0.0
ENSONIG00000028432	U6	MKQE02000582.1	+	31748	31853	0.0	0.0	0.0
ENSONIG00000033278	U6	MKQE02000582.1	+	17988	18093	0.0	0.0	0.0
ENSONIG00000035202	U6	MKQE02000582.1	+	15684	15789	0.0	0.0	0.0
ENSONIG00000036582	U6	MKQE02000582.1	+	11665	11770	0.0	0.0	0.0
ENSONIG00000027623	U6	MKQE02000582.1	+	26011	26116	0.0	0.0	0.0
ENSONIG00000042228	U6	MKQE02000582.1	+	32902	33002	0.0	0.0	0.0
ENSONIG00000039698	U6	MKQE02000582.1	+	9354	9459	0.0	0.0	0.0
ENSONIG00000038710	U6	MKQE02000582.1	+	23709	23814	0.0	0.0	0.0
ENSONIG00000027669	U6	MKQE02000582.1	+	31175	31280	0.0	0.0	0.0
ENSONIG00000030272	U6	MKQE02000582.1	+	26593	26698	0.0	0.0	0.0
ENSONIG00000035410	U6	MKQE02000582.1	+	27731	27836	0.0	0.0	0.0
ENSONIG00000041004	U6	MKQE02000582.1	+	5316	5421	0.0	0.0	0.0
ENSONIG00000032575	U6	MKQE02000582.1	+	13385	13490	0.0	0.0	0.0
ENSONIG00000039560	U6	MKQE02000582.1	+	2449	2554	0.0	0.0	0.0
ENSONIG00000039288	U6	MKQE02000582.1	+	19133	19238	0.0	0.0	0.0
ENSONIG00000036503	U6	MKQE02000582.1	+	28305	28410	0.0	0.0	0.0
ENSONIG00000029381	U6	MKQE02000582.1	+	16838	16943	0.0	0.0	0.0
ENSONIG00000030335	U6	MKQE02000582.1	+	3594	3699	0.0	0.0	0.0
ENSONIG00000030803	U6	MKQE02000582.1	+	3017	3121	0.0	0.0	0.0
ENSONIG00000027341	U6	MKQE02000582.1	+	12237	12342	0.0	0.0	0.0
ENSONIG00000028793	U6	MKQE02000582.1	+	28877	28982	0.0	0.0	0.0
ENSONIG00000042412	U6	MKQE02000582.1	+	4171	4275	0.0	0.0	0.0
ENSONIG00000034545	U6	MKQE02000582.1	+	16265	16370	0.0	0.0	0.0
ENSONIG00000036296	U6	MKQE02000582.1	+	8780	8885	0.0	0.0	0.0
ENSONIG00000034320	U6	MKQE02000582.1	+	7052	7157	0.0	0.0	0.0
ENSONIG00000028215	U6	MKQE02000582.1	+	6478	6583	0.0	0.0	0.0
ENSONIG00000029141	U6	MKQE02000582.1	+	14537	14642	0.0	0.0	0.0
ENSONIG00000037768	U6	MKQE02000582.1	+	150	254	0.0	0.0	0.0
ENSONIG00000041978	U6	MKQE02000582.1	+	20273	20378	0.0	0.0	0.0
ENSONIG00000029712	U6	MKQE02000582.1	+	17416	17521	0.0	0.0	0.0
ENSONIG00000039370	U6	MKQE02000582.1	+	18561	18666	0.0	0.0	0.0
ENSONIG00000033529	U6	MKQE02000582.1	+	1870	1975	0.0	0.0	0.0
ENSONIG00000035049	U6	MKQE02000582.1	+	29457	29562	0.0	0.0	0.0
ENSONIG00000036542	U6	MKQE02000582.1	+	32328	32433	0.0	0.0	0.0
ENSONIG00000041101	.	MKQE02000558.1	+	17177	19917	0.0	0.0	0.0
ENSONIG00000031512	.	MKQE02000558.1	-	19920	22635	0.0	0.0	0.0
ENSONIG00000032362	oni-mir-10594b	MKQE02000865.1	-	28442	28499	0.0	0.0	0.0
ENSONIG00000028758	5_8S_rRNA	MKQE02002384.1	+	35	184	0.0	0.0	0.0
ENSONIG00000033796	5_8S_rRNA	MKQE02002384.1	+	13120	13273	0.0	0.0	0.0
ENSONIG00000038063	.	MKQE02002384.1	+	13757	17625	0.0	0.0	0.0
ENSONIG00000028074	.	MKQE02002384.1	+	665	4485	0.0	0.0	0.0
ENSONIG00000028303	.	MKQE02000716.1	-	1036	18209	0.0	0.0	0.0
ENSONIG00000040419	.	MKQE02000716.1	-	20164	22710	0.0	0.0	0.0
ENSONIG00000035722	5_8S_rRNA	MKQE02002430.1	+	8042	8194	0.0	0.0	0.0
ENSONIG00000034734	.	MKQE02002430.1	+	21151	25066	0.0	0.0	0.0
ENSONIG00000041173	5_8S_rRNA	MKQE02002430.1	+	20504	20657	0.0	0.0	0.0
ENSONIG00000039362	.	MKQE02002430.1	+	18131	19967	0.0	0.0	0.0
ENSONIG00000037885	.	MKQE02002430.1	+	8692	12602	0.0	0.0	0.0
ENSONIG00000033820	mul1a	MKQE02000817.1	+	4260	6411	0.0	0.0	0.0
ENSONIG00000027872	.	MKQE02001138.1	+	21788	22906	0.0	0.0	0.0
ENSONIG00000035592	5_8S_rRNA	MKQE02002438.1	+	13079	13232	0.0	0.0	0.0
ENSONIG00000038221	.	MKQE02002438.1	+	25779	29412	0.0	0.0	0.0
ENSONIG00000034609	.	MKQE02002438.1	+	10718	12543	0.0	0.0	0.0
ENSONIG00000042625	.	MKQE02002438.1	+	1328	5239	0.0	0.0	0.0
ENSONIG00000029492	.	MKQE02002438.1	+	13729	17586	0.0	0.0	0.0
ENSONIG00000041763	5_8S_rRNA	MKQE02002438.1	+	677	830	0.0	0.0	0.0
ENSONIG00000035829	.	MKQE02002405.1	+	27484	30902	0.0	0.0	0.0
ENSONIG00000038053	.	MKQE02002405.1	+	24471	26306	0.0	0.0	0.0
ENSONIG00000038753	5_8S_rRNA	MKQE02002405.1	+	1846	1996	0.0	0.0	0.0
ENSONIG00000027930	5_8S_rRNA	MKQE02002405.1	+	26842	26993	0.0	0.0	0.0
ENSONIG00000027811	.	MKQE02002405.1	+	2481	6373	0.0	0.0	0.0
ENSONIG00000042242	.	MKQE02002405.1	+	11997	13836	0.0	0.0	0.0
ENSONIG00000041950	5_8S_rRNA	MKQE02002405.1	+	14375	14528	0.0	0.0	0.0
ENSONIG00000028520	.	MKQE02002405.1	+	15023	18945	0.0	0.0	0.0
ENSONIG00000033277	.	MKQE02000839.1	+	9680	15276	0.0	0.0	0.0
ENSONIG00000030432	.	MKQE02000839.1	+	6654	8493	0.0	0.0	0.0
ENSONIG00000034890	5_8S_rRNA	MKQE02000839.1	+	9033	9185	0.0	0.0	0.0
ENSONIG00000031151	5_8S_rRNA	MKQE02000839.1	+	27961	28114	0.0	0.0	0.0
ENSONIG00000035205	.	MKQE02000560.1	+	7658	29152	0.0	0.0	0.0
ENSONIG00000029707	.	MKQE02000057.1	+	3761	9466	0.0	0.0	0.0
ENSONIG00000039858	.	MKQE02000255.1	+	16260	22031	0.0	0.0	0.0
ENSONIG00000040857	.	MKQE02000701.1	-	9236	11400	0.0	0.0	0.0
ENSONIG00000033053	.	MKQE02000029.1	+	13464	23007	0.0	0.0	0.0
ENSONIG00000031807	.	MKQE02000029.1	-	4033	4680	0.0	0.0	0.0
ENSONIG00000042916	CCR6	MKQE02001088.1	+	27998	29683	0.0	0.0	0.0
ENSONIG00000036554	.	MKQE02001088.1	+	5062	6342	0.0	0.0	0.0
ENSONIG00000040961	.	MKQE02000611.1	+	14003	18511	0.0	0.0	0.0
ENSONIG00000000953	.	MKQE02001593.1	-	8561	12203	0.0	0.0	0.0
ENSONIG00000037087	.	MKQE02001593.1	-	16315	18602	0.0	0.0	0.0
ENSONIG00000032113	.	MKQE02002305.1	+	4633	5943	0.0	0.0	0.0
ENSONIG00000034212	.	MKQE02001490.1	+	2542	5454	0.0	0.0	0.0
ENSONIG00000032884	.	MKQE02001924.1	+	5169	7188	0.0	0.0	0.0
ENSONIG00000038996	.	MKQE02000673.1	-	3762	5181	0.0	0.0	0.0
ENSONIG00000038909	.	MKQE02000673.1	-	6883	10665	0.0	0.0	0.0
ENSONIG00000027618	.	MKQE02001541.1	+	7805	15286	0.0	0.0	0.0
ENSONIG00000028436	.	MKQE02002074.1	+	19248	22303	0.0	0.0	0.0
ENSONIG00000038026	.	MKQE02000790.1	+	6696	7948	0.0	0.0	0.0
ENSONIG00000034531	.	MKQE02000585.1	-	3559	4617	0.0	0.0	0.0
ENSONIG00000033931	.	MKQE02001080.1	-	20196	25671	0.0	0.0	0.0
ENSONIG00000038403	oni-mir-10594a-2	MKQE02002202.1	-	16678	16735	0.0	0.0	0.0
ENSONIG00000034394	.	MKQE02000841.1	-	10128	11144	0.0	0.0	0.0
ENSONIG00000041578	.	MKQE02000893.1	-	14375	18250	0.0	0.0	0.0
ENSONIG00000041346	.	MKQE02002155.1	+	7323	9101	0.0	0.0	0.0
ENSONIG00000032784	.	MKQE02001400.1	-	11975	13309	0.0	0.0	0.0
