Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000021053	.	LG7	-	32377247	32378944	0.0	0.0	0.0
ENSONIG00000031422	.	LG7	-	25749260	25750055	0.0	0.0	0.0
ENSONIG00000030024	.	LG7	+	14687167	14688771	0.0	0.0	0.0
ENSONIG00000020761	RXFP3	LG7	+	17300028	17301266	0.0	0.0	0.0
ENSONIG00000034862	.	LG7	-	3568467	3571531	0.0	0.0	0.0
ENSONIG00000013882	morn3	LG7	+	22389519	22391518	0.0	0.0	0.0
ENSONIG00000015523	MYRF	LG7	+	51153495	51161789	0.0	0.0	0.0
ENSONIG00000021287	.	LG7	-	60314652	60315482	0.0	0.0	0.0
ENSONIG00000008749	NELL2	LG7	+	47361824	47444603	0.0	0.0	0.0
ENSONIG00000038431	oni-mir-183-1	LG7	-	56633488	56633549	0.0	0.0	0.0
ENSONIG00000010351	.	LG7	+	61801551	61804613	0.0	0.0	0.0
ENSONIG00000027177	.	LG7	+	8687798	8698090	0.0	0.0	0.0
ENSONIG00000020442	rag2	LG7	-	57753430	57755031	0.0	0.0	0.0
ENSONIG00000034116	.	LG7	-	57507604	57508998	0.0	0.0	0.0
ENSONIG00000032624	.	LG7	-	38049458	38051416	0.0	0.0	0.0
ENSONIG00000026543	.	LG7	+	6362014	6379613	0.0	0.0	0.0
ENSONIG00000032810	.	LG7	+	48310384	48313756	0.0	0.0	0.0
ENSONIG00000010594	CLN6	LG7	+	559899	566108	0.0	0.0	0.0
ENSONIG00000021089	.	LG7	-	48208003	48209761	0.0	0.0	0.0
ENSONIG00000036130	.	LG7	-	42661359	42663001	0.0	0.0	0.0
ENSONIG00000041959	.	LG7	+	2304835	2305905	0.0	0.0	0.0
ENSONIG00000021057	pmchl	LG7	+	31288237	31288647	0.0	0.0	0.0
ENSONIG00000034332	.	LG7	-	34403093	34404430	0.0	0.0	0.0
ENSONIG00000013865	.	LG7	+	22500302	22506051	0.0	0.0	0.0
ENSONIG00000012665	.	LG7	+	33543740	33544940	0.0	0.0	0.0
ENSONIG00000042467	U6	LG7	-	35120086	35120195	0.0	0.0	0.0
ENSONIG00000028287	.	LG7	+	38285153	38292627	0.0	0.0	0.0
ENSONIG00000004045	.	LG7	-	39821664	39838641	0.0	0.0	0.0
ENSONIG00000033271	oni-mir-10702	LG7	+	51574480	51574531	0.0	0.0	0.0
ENSONIG00000031530	.	LG7	+	22138820	22139979	0.0	0.0	0.0
ENSONIG00000021578	mir301c	LG7	-	23117557	23117624	0.0	0.0	0.0
ENSONIG00000011091	jph3b	LG7	+	6781974	6833538	0.0	0.0	0.0
ENSONIG00000021592	dre-mir-129-2	LG7	+	43436009	43436096	0.0	0.0	0.0
ENSONIG00000034987	.	LG7	+	1906631	1908076	0.0	0.0	0.0
ENSONIG00000015361	.	LG7	+	52018870	52037439	0.0	0.0	0.0
ENSONIG00000021002	ch25hl2	LG7	-	12386874	12388430	0.0	0.0	0.0
ENSONIG00000034500	CEL	LG7	+	30177771	30182816	0.0	0.0	0.0
ENSONIG00000013021	stom	LG7	-	29935626	29944469	0.0	0.0	0.0
ENSONIG00000039946	.	LG7	-	63156034	63157296	0.0	0.0	0.0
ENSONIG00000004075	.	LG7	+	26710251	26726325	0.0	0.0	0.0
ENSONIG00000034791	stc1l	LG7	-	37996375	37998573	0.0	0.0	0.0
ENSONIG00000015469	iqch	LG7	-	51462738	51484101	0.0	0.0	0.0
ENSONIG00000040531	.	LG7	-	1483329	1484516	0.0	0.0	0.0
ENSONIG00000035995	oni-mir-10840-2	LG7	+	38134475	38134528	0.0	0.0	0.0
ENSONIG00000011551	CRB2	LG7	+	10145547	10173889	0.0	0.0	0.0
ENSONIG00000041617	.	LG7	+	20923695	20926858	0.0	0.0	0.0
ENSONIG00000038453	.	LG7	-	57477167	57477562	0.0	0.0	0.0
ENSONIG00000036470	.	LG7	+	31283092	31284556	0.0	0.0	0.0
ENSONIG00000013120	.	LG7	+	27714945	27718029	0.0	0.0	0.0
ENSONIG00000036104	.	LG7	-	48027497	48042104	0.0	0.0	0.0
ENSONIG00000036587	.	LG7	-	58045739	58046948	0.0	0.0	0.0
ENSONIG00000021956	oni-mir-138-1	LG7	-	63314628	63314695	0.0	0.0	0.0
ENSONIG00000012692	st8sia3	LG7	-	33121852	33136477	0.0	0.0	0.0
ENSONIG00000037164	.	LG7	-	7636472	7642585	0.0	0.0	0.0
ENSONIG00000015145	st8sia2	LG7	+	53480354	53492928	0.0	0.0	0.0
ENSONIG00000041112	.	LG7	+	29817640	29831936	0.0	0.0	0.0
ENSONIG00000008356	.	LG7	-	50024953	50033241	0.0	0.0	0.0
ENSONIG00000012664	.	LG7	-	33576932	33578781	0.0	0.0	0.0
ENSONIG00000029232	.	LG7	+	23237957	23242697	0.0	0.0	0.0
ENSONIG00000041483	.	LG7	-	55039653	55040524	0.0	0.0	0.0
ENSONIG00000034136	5S_rRNA	LG7	+	9395567	9395685	0.0	0.0	0.0
ENSONIG00000012834	tmc2a	LG7	+	31357555	31366476	0.0	0.0	0.0
ENSONIG00000027376	.	LG7	+	47249877	47250883	0.0	0.0	0.0
ENSONIG00000015108	.	LG7	-	54291566	54309503	0.0	0.0	0.0
ENSONIG00000015299	RPH3A	LG7	-	11242968	11280176	0.0	0.0	0.0
ENSONIG00000040237	oni-let-7i-1	LG7	-	46121655	46121732	0.0	0.0	0.0
ENSONIG00000008765	szl	LG7	+	47346851	47348473	0.0	0.0	0.0
ENSONIG00000008890	.	LG7	+	45751205	45758405	0.0	0.0	0.0
ENSONIG00000041673	.	LG7	-	27826583	27836475	0.0	0.0	0.0
ENSONIG00000027668	.	LG7	+	49309955	49311283	0.0	0.0	0.0
ENSONIG00000014989	brinp1	LG7	+	19444396	19519608	0.0	0.0	0.0
ENSONIG00000027706	.	LG7	-	27276495	27277838	0.0	0.0	0.0
ENSONIG00000004099	.	LG7	+	27178601	27237478	0.0	0.0	0.0
ENSONIG00000027369	.	LG7	-	35157987	35160924	0.0	0.0	0.0
ENSONIG00000037756	.	LG7	+	33585638	33586707	0.0	0.0	0.0
ENSONIG00000031734	.	LG7	+	40126244	40127923	0.0	0.0	0.0
ENSONIG00000032920	GSC2	LG7	+	22313536	22314170	0.0	0.0	0.0
ENSONIG00000042540	.	LG7	-	52911292	52911733	0.0	0.0	0.0
ENSONIG00000031937	.	LG7	-	11390809	11394544	0.0	0.0	0.0
ENSONIG00000039449	CEL	LG7	+	30199720	30210258	0.0	0.0	0.0
ENSONIG00000022249	5S_rRNA	LG7	-	1616802	1616918	0.0	0.0	0.0
ENSONIG00000015482	.	LG7	+	42395810	42463941	0.0	0.0	0.0
ENSONIG00000037757	5S_rRNA	LG7	-	59335444	59335562	0.0	0.0	0.0
ENSONIG00000034322	.	LG7	+	51634913	51636181	0.0	0.0	0.0
ENSONIG00000036872	.	LG7	-	36518784	36521591	0.0	0.0	0.0
ENSONIG00000031375	oni-mir-10688	LG7	-	57475528	57475585	0.0	0.0	0.0
ENSONIG00000014803	.	LG7	-	56420043	56426167	0.0	0.0	0.0
ENSONIG00000038448	oni-mir-10851-2	LG7	+	35004246	35004301	0.0	0.0	0.0
ENSONIG00000003732	.	LG7	+	23822701	23828256	0.0	0.0	0.0
ENSONIG00000011042	DEPDC7	LG7	-	6353288	6361407	0.0	0.0	0.0
ENSONIG00000031833	.	LG7	+	38263590	38282470	0.0	0.0	0.0
ENSONIG00000004006	hyal6	LG7	+	40205549	40216313	0.0	0.0	0.0
ENSONIG00000020441	lrrc4ca	LG7	-	58069441	58071384	0.0	0.0	0.0
ENSONIG00000012994	.	LG7	+	57431060	57432523	0.0	0.0	0.0
ENSONIG00000004110	skor2	LG7	+	27307494	27400351	0.0	0.0	0.0
ENSONIG00000041584	spag8	LG7	-	31268076	31272636	0.0	0.0	0.0
ENSONIG00000014781	CHRM2	LG7	+	56602939	56610875	0.0	0.0	0.0
ENSONIG00000003622	slc2a11l	LG7	+	23094112	23100665	0.0	0.0	0.0
ENSONIG00000042116	.	LG7	+	3876999	3885640	0.0	0.0	0.0
ENSONIG00000031390	.	LG7	-	7980684	7983809	0.0	0.0	0.0
ENSONIG00000012694	ONECUT2	LG7	-	33058777	33097166	0.0	0.0	0.0
ENSONIG00000020966	ch25hl1.1	LG7	+	52901538	52902688	0.0	0.0	0.0
ENSONIG00000020400	.	LG7	-	21472029	21473962	0.0	0.0	0.0
ENSONIG00000027223	.	LG7	-	5210199	5212811	0.0	0.0	0.0
ENSONIG00000032932	pth1a	LG7	+	5337924	5338355	0.0	0.0	0.0
ENSONIG00000008418	HCN4	LG7	-	49705825	49727954	0.0	0.0	0.0
ENSONIG00000027935	oni-mir-96-3	LG7	-	56633316	56633379	0.0	0.0	0.0
ENSONIG00000012985	grin1a	LG7	+	30246538	30280328	0.0	0.0	0.0
ENSONIG00000036155	.	LG7	+	1089350	1091392	0.0	0.0	0.0
ENSONIG00000034057	aplnr2	LG7	+	46895547	46897060	0.0	0.0	0.0
ENSONIG00000040280	cbln1	LG7	-	63768305	63787218	0.0	0.0	0.0
ENSONIG00000012666	.	LG7	-	33516865	33543723	0.0	0.0	0.0
ENSONIG00000039889	.	LG7	+	63484467	63593221	0.0	0.0	0.0
ENSONIG00000011577	crata	LG7	-	10283037	10301069	0.0	0.0	0.0
ENSONIG00000032895	.	LG7	+	50237099	50239974	0.0	0.0	0.0
ENSONIG00000011134	pnp6	LG7	+	7429598	7439235	0.0	0.0	0.0
ENSONIG00000014878	MAPK8IP2	LG7	-	55865814	55891839	0.0	0.0	0.0
ENSONIG00000039493	cfap161	LG7	-	54279005	54283498	0.0	0.0	0.0
ENSONIG00000011402	crybb1	LG7	-	9178294	9182030	0.0	0.0	0.0
ENSONIG00000033897	.	LG7	+	33557502	33559135	0.0	0.0	0.0
ENSONIG00000021498	oni-mir-135c	LG7	-	57127546	57127605	0.0	0.0	0.0
ENSONIG00000007435	B3GALT9	LG7	-	16534759	16536079	0.0	0.0	0.0
ENSONIG00000031602	AJM1	LG7	-	8527371	8530649	0.0	0.0	0.0
ENSONIG00000014881	SHANK3	LG7	-	55608194	55823769	0.0	0.0	0.0
ENSONIG00000037948	DUOXA2	LG7	+	50021421	50023522	0.0	0.0	0.0
ENSONIG00000039253	.	LG7	+	51288464	51289700	0.0	0.0	0.0
ENSONIG00000027854	.	LG7	+	56826015	56827633	0.0	0.0	0.0
ENSONIG00000032956	.	LG7	-	22184546	22191134	0.0	0.0	0.0
ENSONIG00000038985	.	LG7	+	30701128	30707805	0.0	0.0	0.0
ENSONIG00000008547	.	LG7	+	48697786	48728545	0.0	0.0	0.0
ENSONIG00000031463	oni-mir-184d	LG7	+	53085424	53085485	0.0	0.0	0.0
ENSONIG00000038801	.	LG7	+	1094902	1099985	0.0	0.0	0.0
ENSONIG00000029847	.	LG7	+	50542970	50545587	0.0	0.0	0.0
ENSONIG00000030492	galnt18a	LG7	+	2498766	2668466	0.0	0.0	0.0
ENSONIG00000042512	.	LG7	+	3387992	3405125	0.0	0.0	0.0
ENSONIG00000035039	.	LG7	+	14474258	14476300	0.0	0.0	0.0
ENSONIG00000029220	.	LG7	+	3449433	3451593	0.0	0.0	0.0
ENSONIG00000013066	.	LG7	-	29441241	29508350	0.0	0.0	0.0
ENSONIG00000028260	.	LG7	+	34283532	34290664	0.0	0.0	0.0
ENSONIG00000015643	.	LG7	-	43774793	43847456	0.0	0.0	0.0
ENSONIG00000041877	.	LG7	+	50528947	50541337	0.0	0.0	0.0
ENSONIG00000039206	.	LG7	-	57133381	57134528	0.0	0.0	0.0
ENSONIG00000008494	PLCZ1	LG7	+	49135782	49155543	0.0	0.0	0.0
ENSONIG00000029420	.	LG7	+	54740909	54742999	0.0	0.0	0.0
ENSONIG00000013906	car15	LG7	+	22348266	22351512	0.0	0.0	0.0
ENSONIG00000031153	.	LG7	-	38836210	38837605	0.0	0.0	0.0
ENSONIG00000039438	.	LG7	+	28004999	28006144	0.0	0.0	0.0
ENSONIG00000036594	gal	LG7	+	38252805	38258119	0.0	0.0	0.0
ENSONIG00000007386	slc1a1	LG7	-	12781461	12804833	0.0	0.0	0.0
ENSONIG00000027295	.	LG7	+	27599870	27604135	0.0	0.0	0.0
ENSONIG00000042276	.	LG7	-	33539510	33540162	0.0	0.0	0.0
ENSONIG00000003948	.	LG7	+	40814359	40825235	0.0	0.0	0.0
ENSONIG00000036481	dynlrb2	LG7	+	56223102	56231586	0.0	0.0	0.0
ENSONIG00000038756	.	LG7	-	23342065	23343438	0.0	0.0	0.0
ENSONIG00000029434	fpgs	LG7	+	34725267	34734815	0.0	0.0	0.0
ENSONIG00000010362	PRMT8	LG7	+	61559553	61583950	0.0	0.0	0.0
ENSONIG00000003875	.	LG7	+	41609309	41660553	0.0	0.0	0.0
ENSONIG00000025920	.	LG7	+	51925379	51929947	0.0	0.0	0.0
ENSONIG00000018310	SLC4A10	LG23	-	472767	507988	0.0	0.0	0.0
ENSONIG00000002907	nrl	LG23	-	37864062	37866874	0.0	0.0	0.0
ENSONIG00000013460	.	LG23	-	21146372	21153737	0.0	0.0	0.0
ENSONIG00000034099	.	LG23	-	43968055	44023124	0.0	0.0	0.0
ENSONIG00000032131	.	LG23	-	45295081	45296229	0.0	0.0	0.0
ENSONIG00000021608	.	LG23	-	43782893	43782962	0.0	0.0	0.0
ENSONIG00000040619	.	LG23	+	5795916	5798489	0.0	0.0	0.0
ENSONIG00000021532	oni-mir-9a-7	LG23	+	40319386	40319446	0.0	0.0	0.0
ENSONIG00000035187	5S_rRNA	LG23	+	14408958	14409076	0.0	0.0	0.0
ENSONIG00000033182	.	LG23	-	40781402	40785823	0.0	0.0	0.0
ENSONIG00000002865	.	LG23	-	38088518	38105650	0.0	0.0	0.0
ENSONIG00000015306	.	LG23	-	13590759	13591154	0.0	0.0	0.0
ENSONIG00000021037	.	LG23	+	20141002	20143051	0.0	0.0	0.0
ENSONIG00000042308	.	LG23	-	5449284	5450303	0.0	0.0	0.0
ENSONIG00000029587	.	LG23	-	3791975	3795295	0.0	0.0	0.0
ENSONIG00000004846	creb3l3a	LG23	+	34075623	34097487	0.0	0.0	0.0
ENSONIG00000011918	.	LG23	+	5668738	5677113	0.0	0.0	0.0
ENSONIG00000018447	.	LG23	+	14554482	14564059	0.0	0.0	0.0
ENSONIG00000022192	oni-mir-24b	LG23	+	44516984	44517042	0.0	0.0	0.0
ENSONIG00000038766	.	LG23	-	4263333	4264785	0.0	0.0	0.0
ENSONIG00000038222	.	LG23	-	16658907	16660232	0.0	0.0	0.0
ENSONIG00000040709	5S_rRNA	LG23	-	16745828	16745946	0.0	0.0	0.0
ENSONIG00000009011	.	LG23	-	26028968	26040571	0.0	0.0	0.0
ENSONIG00000013383	si:ch211-93g23.2	LG23	-	22600819	22603521	0.0	0.0	0.0
ENSONIG00000032287	INHBB	LG23	-	24652747	24659647	0.0	0.0	0.0
ENSONIG00000012068	GABRG3	LG23	-	7506038	7648646	0.0	0.0	0.0
ENSONIG00000039398	.	LG23	-	14958014	14959136	0.0	0.0	0.0
ENSONIG00000019259	barhl2	LG23	+	31577091	31579828	0.0	0.0	0.0
ENSONIG00000003067	zar1	LG23	+	37171612	37173645	0.0	0.0	0.0
ENSONIG00000012177	desmb	LG23	-	20291018	20302237	0.0	0.0	0.0
ENSONIG00000028612	oni-mir-10899	LG23	-	15453660	15453714	0.0	0.0	0.0
ENSONIG00000040332	oni-mir-10601	LG23	+	35345068	35345122	0.0	0.0	0.0
ENSONIG00000021477	oni-mir-23a-2	LG23	+	44515492	44515555	0.0	0.0	0.0
ENSONIG00000027955	.	LG23	-	24543760	24556663	0.0	0.0	0.0
ENSONIG00000024392	.	LG23	+	8537662	8544484	0.0	0.0	0.0
ENSONIG00000035135	.	LG23	+	14642999	14644350	0.0	0.0	0.0
ENSONIG00000012192	.	LG23	+	20086269	20088470	0.0	0.0	0.0
ENSONIG00000035391	.	LG23	+	19817175	19820698	0.0	0.0	0.0
ENSONIG00000011970	NALF1	LG23	+	6145802	6198819	0.0	0.0	0.0
ENSONIG00000015261	.	LG23	+	13026057	13027737	0.0	0.0	0.0
ENSONIG00000021787	oni-mir-222-1	LG23	-	10779850	10779911	0.0	0.0	0.0
ENSONIG00000034725	.	LG23	+	1347556	1348854	0.0	0.0	0.0
ENSONIG00000027894	.	LG23	+	36219230	36220001	0.0	0.0	0.0
ENSONIG00000019258	.	LG23	+	31503686	31518032	0.0	0.0	0.0
ENSONIG00000026013	.	LG23	-	19326313	19331839	0.0	0.0	0.0
ENSONIG00000038486	tmem47	LG23	-	209608	221253	0.0	0.0	0.0
ENSONIG00000002484	tm6sf2b	LG23	+	40011930	40022628	0.0	0.0	0.0
ENSONIG00000040613	.	LG23	-	38473340	38615383	0.0	0.0	0.0
ENSONIG00000031915	f10	LG23	+	26166132	26173162	0.0	0.0	0.0
ENSONIG00000032743	.	LG23	-	14973555	14976110	0.0	0.0	0.0
ENSONIG00000038312	.	LG23	+	9936713	9939213	0.0	0.0	0.0
ENSONIG00000001753	RNF220	LG23	+	44996037	45014580	0.0	0.0	0.0
ENSONIG00000012303	fgf14	LG23	+	12064657	12130890	0.0	0.0	0.0
ENSONIG00000029303	5S_rRNA	LG23	-	12998768	12998874	0.0	0.0	0.0
ENSONIG00000040727	TMBIM6	LG23	+	4141868	4142947	0.0	0.0	0.0
ENSONIG00000034952	.	LG23	-	45051088	45062299	0.0	0.0	0.0
ENSONIG00000029252	.	LG23	+	17986187	17987281	0.0	0.0	0.0
ENSONIG00000019350	GABRB3	LG23	-	33427146	33452589	0.0	0.0	0.0
ENSONIG00000012478	.	LG23	-	16112796	16114836	0.0	0.0	0.0
ENSONIG00000028848	oni-mir-10902	LG23	-	14737347	14737415	0.0	0.0	0.0
ENSONIG00000041151	.	LG23	+	4230512	4231654	0.0	0.0	0.0
ENSONIG00000001868	ATCAY	LG23	+	44323430	44329692	0.0	0.0	0.0
ENSONIG00000033453	.	LG23	-	14949624	14950601	0.0	0.0	0.0
ENSONIG00000040495	.	LG23	-	16633826	16634374	0.0	0.0	0.0
ENSONIG00000018737	pomc	LG23	-	27157537	27158985	0.0	0.0	0.0
ENSONIG00000037002	oni-mir-10709	LG23	-	45381777	45381840	0.0	0.0	0.0
ENSONIG00000004792	ONECUT3	LG23	+	34343325	34358439	0.0	0.0	0.0
ENSONIG00000042075	oni-mir-10655	LG23	-	18263614	18263671	0.0	0.0	0.0
ENSONIG00000027388	oni-mir-10665	LG23	+	24805636	24805690	0.0	0.0	0.0
ENSONIG00000028557	.	LG23	-	26025014	26026531	0.0	0.0	0.0
ENSONIG00000011874	HS6ST3	LG23	-	5418726	5439164	0.0	0.0	0.0
ENSONIG00000012062	.	LG23	+	7363348	7388300	0.0	0.0	0.0
ENSONIG00000030670	.	LG23	+	35504354	35508242	0.0	0.0	0.0
ENSONIG00000002482	hapln4	LG23	+	40027856	40038525	0.0	0.0	0.0
ENSONIG00000043111	.	LG23	+	8550602	8559472	0.0	0.0	0.0
ENSONIG00000012293	KIF5C	LG23	-	18131994	18154579	0.0	0.0	0.0
ENSONIG00000042078	.	LG23	-	15825165	15828029	0.0	0.0	0.0
ENSONIG00000021761	oni-mir-27e-1	LG23	+	44516124	44516188	0.0	0.0	0.0
ENSONIG00000004856	celf5a	LG23	-	33903318	34075358	0.0	0.0	0.0
ENSONIG00000030399	.	LG23	+	26594181	26597470	0.0	0.0	0.0
ENSONIG00000038804	.	LG23	+	38973253	38977300	0.0	0.0	0.0
ENSONIG00000012275	ACVR2A	LG23	-	18222237	18298399	0.0	0.0	0.0
ENSONIG00000021036	LRRC3	LG23	+	20841493	20842342	0.0	0.0	0.0
ENSONIG00000015281	fam184aa	LG23	+	13148171	13213631	0.0	0.0	0.0
ENSONIG00000003758	cryaa	LG23	-	2027859	2029272	0.0	0.0	0.0
ENSONIG00000015253	crygs3	LG23	-	13013274	13015203	0.0	0.0	0.0
ENSONIG00000030977	.	LG23	+	8494828	8495532	0.0	0.0	0.0
ENSONIG00000031960	elavl4	LG23	-	41233337	41304918	0.0	0.0	0.0
ENSONIG00000009387	ftcd	LG23	+	28195627	28204617	0.0	0.0	0.0
ENSONIG00000036076	.	LG23	+	27105422	27107779	0.0	0.0	0.0
ENSONIG00000029104	.	LG23	-	23152710	23154364	0.0	0.0	0.0
ENSONIG00000036625	5S_rRNA	LG23	-	14408481	14408599	0.0	0.0	0.0
ENSONIG00000038020	oni-mir-153b	LG23	+	20360018	20360077	0.0	0.0	0.0
ENSONIG00000032460	.	LG23	+	14457455	14459268	0.0	0.0	0.0
ENSONIG00000035888	.	LG23	-	23066533	23090646	0.0	0.0	0.0
ENSONIG00000032707	.	LG23	+	27363062	27364419	0.0	0.0	0.0
ENSONIG00000037246	.	LG23	-	14622223	14628833	0.0	0.0	0.0
ENSONIG00000029648	nlgn1	LG23	+	29715811	29973443	0.0	0.0	0.0
ENSONIG00000042850	.	LG23	+	10667581	10672337	0.0	0.0	0.0
ENSONIG00000003589	AGAP1	LG23	+	24689205	24853165	0.0	0.0	0.0
ENSONIG00000008990	f10	LG23	+	26157978	26164402	0.0	0.0	0.0
ENSONIG00000029480	5S_rRNA	LG23	-	41043733	41043851	0.0	0.0	0.0
ENSONIG00000013385	.	LG23	-	22241664	22584345	0.0	0.0	0.0
ENSONIG00000033380	.	LG23	-	14960508	14962673	0.0	0.0	0.0
ENSONIG00000004794	foxq2	LG23	+	34318962	34321547	0.0	0.0	0.0
ENSONIG00000015222	zgc:110699	LG23	-	12859013	12863612	0.0	0.0	0.0
ENSONIG00000001700	PEX5L	LG23	+	45381594	45437845	0.0	0.0	0.0
ENSONIG00000026852	.	LG23	+	3753016	3756763	0.0	0.0	0.0
ENSONIG00000001658	plaat1	LG23	+	45578942	45581490	0.0	0.0	0.0
ENSONIG00000042442	5S_rRNA	LG23	-	13580607	13580725	0.0	0.0	0.0
ENSONIG00000032049	.	LG23	+	4247935	4322008	0.0	0.0	0.0
ENSONIG00000028407	.	LG23	+	45018765	45019581	0.0	0.0	0.0
ENSONIG00000002941	nmu	LG23	-	37740344	37746016	0.0	0.0	0.0
ENSONIG00000034246	.	LG23	-	15802632	15805496	0.0	0.0	0.0
ENSONIG00000011842	ABCB11	LG23	-	5284429	5305382	0.0	0.0	0.0
ENSONIG00000015177	cacnb4b	LG23	-	12704096	12729781	0.0	0.0	0.0
ENSONIG00000034540	.	LG23	-	23044882	23045379	0.0	0.0	0.0
ENSONIG00000014220	.	LG23	+	18030718	18037484	0.0	0.0	0.0
ENSONIG00000021015	nhlh2	LG23	-	5760247	5760618	0.0	0.0	0.0
ENSONIG00000034135	.	LG23	-	4332489	4335652	0.0	0.0	0.0
ENSONIG00000012262	.	LG23	+	19424392	19437507	0.0	0.0	0.0
ENSONIG00000002693	si:dkey-183n20.15	LG23	-	39310621	39313643	0.0	0.0	0.0
ENSONIG00000032249	.	LG23	+	16794275	16797380	0.0	0.0	0.0
ENSONIG00000003742	CNGA3	LG23	+	1950642	1953665	0.0	0.0	0.0
ENSONIG00000007140	.	LG23	-	20947983	20953515	0.0	0.0	0.0
ENSONIG00000026060	.	LG23	-	7115532	7126278	0.0	0.0	0.0
ENSONIG00000021016	SLITRK1	LG23	+	8086341	8088446	0.0	0.0	0.0
ENSONIG00000035430	.	LG23	+	4271453	4273223	0.0	0.0	0.0
ENSONIG00000042061	.	LG23	-	8676353	8677405	0.0	0.0	0.0
ENSONIG00000027291	.	LG23	-	17924111	17925367	0.0	0.0	0.0
ENSONIG00000036096	.	LG23	+	5232252	5233238	0.0	0.0	0.0
ENSONIG00000007354	adarb1a	LG23	-	2806433	2832214	0.0	0.0	0.0
ENSONIG00000042706	oni-mir-10834-1	LG23	-	1982759	1982816	0.0	0.0	0.0
ENSONIG00000038061	.	LG23	-	38103639	38105461	0.0	0.0	0.0
ENSONIG00000022196	oni-mir-128-1	LG23	-	6681031	6681088	0.0	0.0	0.0
ENSONIG00000040897	.	LG23	+	13022364	13023456	0.0	0.0	0.0
ENSONIG00000038480	.	LG23	-	4111943	4141855	0.0	0.0	0.0
ENSONIG00000003755	.	LG23	+	2017411	2025457	0.0	0.0	0.0
ENSONIG00000002207	cimap1d	LG23	-	42487991	42490247	0.0	0.0	0.0
ENSONIG00000012471	.	LG23	-	16888072	16892008	0.0	0.0	0.0
ENSONIG00000027975	5S_rRNA	LG23	-	25964741	25964859	0.0	0.0	0.0
ENSONIG00000042519	.	LG23	-	14529706	14532432	0.0	0.0	0.0
ENSONIG00000037392	.	LG23	-	13641232	13646448	0.0	0.0	0.0
ENSONIG00000034270	.	LG23	-	4144547	4144946	0.0	0.0	0.0
ENSONIG00000033518	5S_rRNA	LG23	+	16695893	16696011	0.0	0.0	0.0
ENSONIG00000042099	.	LG23	-	43870231	43871725	0.0	0.0	0.0
ENSONIG00000013732	.	LG23	-	13020733	13022088	0.0	0.0	0.0
ENSONIG00000020841	.	LG23	+	14634011	14635365	0.0	0.0	0.0
ENSONIG00000019283	agxta	LG23	-	32330486	32335574	0.0	0.0	0.0
ENSONIG00000032729	5S_rRNA	LG23	-	13577048	13577166	0.0	0.0	0.0
ENSONIG00000036410	.	LG23	-	14353183	14364146	0.0	0.0	0.0
ENSONIG00000019236	.	LG23	-	31172433	31177173	0.0	0.0	0.0
ENSONIG00000024196	.	LG23	-	20262431	20270778	0.0	0.0	0.0
ENSONIG00000019216	slc1a7b	LG23	+	30778882	30828903	0.0	0.0	0.0
ENSONIG00000019271	CLDN18	LG23	-	32034828	32038154	0.0	0.0	0.0
ENSONIG00000033858	.	LG23	+	16675034	16675621	0.0	0.0	0.0
ENSONIG00000020899	.	LG23	-	23008495	23023518	0.0	0.0	0.0
ENSONIG00000012111	.	LG23	-	10672053	10673093	0.0	0.0	0.0
ENSONIG00000012044	.	LG23	-	7136822	7142644	0.0	0.0	0.0
ENSONIG00000021360	rxfp3.2b	LG23	+	34110002	34111204	0.0	0.0	0.0
ENSONIG00000009041	tspan7b	LG23	-	25994127	26004007	0.0	0.0	0.0
ENSONIG00000002791	dab1a	LG23	-	38412528	38439674	0.0	0.0	0.0
ENSONIG00000037384	.	LG23	-	35822059	35823489	0.0	0.0	0.0
ENSONIG00000008995	f7l	LG23	+	26105271	26110413	0.0	0.0	0.0
ENSONIG00000013432	.	LG23	+	21957770	21965030	0.0	0.0	0.0
ENSONIG00000038841	.	LG23	-	23181284	23198875	0.0	0.0	0.0
ENSONIG00000032330	5S_rRNA	LG23	+	13617902	13618020	0.0	0.0	0.0
ENSONIG00000040494	.	LG23	-	27984919	27986289	0.0	0.0	0.0
ENSONIG00000040686	.	LG23	+	21641187	21643729	0.0	0.0	0.0
ENSONIG00000039126	.	LG23	-	38690815	38714465	0.0	0.0	0.0
ENSONIG00000032199	5S_rRNA	LG23	+	14407521	14407639	0.0	0.0	0.0
ENSONIG00000042723	NCAN	LG23	-	40057829	40227863	0.0	0.0	0.0
ENSONIG00000004896	OCA2	LG23	-	33581429	33630035	0.0	0.0	0.0
ENSONIG00000018640	.	LG23	+	39189001	39205569	0.0	0.0	0.0
ENSONIG00000029199	.	LG23	+	31526085	31575585	0.0	0.0	0.0
ENSONIG00000028137	SHISAL2A	LG23	-	30753953	30760170	0.0	0.0	0.0
ENSONIG00000032396	MPP4	LG23	+	17623005	17636305	0.0	0.0	0.0
ENSONIG00000003021	gsx2	LG23	+	37579196	37581201	0.0	0.0	0.0
ENSONIG00000004903	GABRG3	LG23	+	33483221	33553690	0.0	0.0	0.0
ENSONIG00000027616	.	LG23	-	24015823	24018912	0.0	0.0	0.0
ENSONIG00000020819	foxe3	LG23	+	42568620	42569870	0.0	0.0	0.0
ENSONIG00000015254	.	LG23	-	13017915	13019645	0.0	0.0	0.0
