Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000002123	elp2	LG22	-	23030411	23065785	1.906611	3.312397	4.140577
ENSONIG00000002117	ctnnal1	LG22	+	23071719	23126454	3.451797	4.914270	6.142956
ENSONIG00000002111	abitram	LG22	-	23127706	23130373	7.727273	8.745536	10.932132
ENSONIG00000002108	sla1a	LG22	-	23141203	23146636	25.995277	37.974037	47.468468
ENSONIG00000002107	ccn4a	LG22	+	23164952	23171372	6.915077	7.826313	9.783081
ENSONIG00000002093	ndrg1a	LG22	-	23172101	23180895	45.061096	86.046043	107.559639
ENSONIG00000030052	-	LG22	+	23204885	23207098	0.000000	0.000000	0.000000
ENSONIG00000002079	-	LG22	-	23214320	23225959	45.356201	78.523880	98.156761
ENSONIG00000002066	dync1li1	LG22	-	23229187	23238527	4.101429	6.193913	7.742541
ENSONIG00000002056	-	LG22	+	23242627	23266550	1.490505	2.541308	3.176697
ENSONIG00000002051	mrpl3	LG22	+	23267822	23277328	16.378695	26.782307	33.478531
ENSONIG00000002050	-	LG22	-	23291134	23306890	0.000000	0.000000	0.000000
ENSONIG00000002037	ASTE1	LG22	+	23308656	23326164	8.343009	9.442410	11.803243
ENSONIG00000002038	smarcc1b	LG22	-	23313863	23322037	15.168439	18.476965	23.096655
ENSONIG00000002029	klhl7	LG22	-	23328596	23333968	0.000000	0.000000	0.000000
ENSONIG00000002018	hycc1	LG22	+	23341976	23365731	12.166206	23.987617	29.985104
ENSONIG00000039040	TOMM7	LG22	+	23367584	23377885	40.939316	46.334103	57.918751
ENSONIG00000002016	-	LG22	-	23378599	23380377	0.000000	0.000000	0.000000
ENSONIG00000002005	RAPGEF5	LG22	+	23398431	23446532	1.755840	4.245068	5.306438
ENSONIG00000031485	-	LG22	+	23451700	23452644	0.000000	0.000000	0.000000
ENSONIG00000021372	-	LG22	+	23542895	23544379	0.000000	0.000000	0.000000
ENSONIG00000031736	-	LG22	+	23561508	23583796	0.000000	0.000000	0.000000
ENSONIG00000030640	-	LG22	+	23592609	23689514	0.000000	0.000000	0.000000
ENSONIG00000036498	-	LG22	+	23605031	23702477	0.000000	0.000000	0.000000
ENSONIG00000033351	-	LG22	+	23605592	23620778	0.000000	0.000000	0.000000
ENSONIG00000027465	-	LG22	+	23682914	23684134	0.000000	0.000000	0.000000
ENSONIG00000039052	-	LG22	+	23685162	23685773	0.000000	0.000000	0.000000
ENSONIG00000028328	-	LG22	+	23690700	23693470	0.000000	0.000000	0.000000
ENSONIG00000041751	-	LG22	+	23705993	23709404	0.000000	0.000000	0.000000
ENSONIG00000040873	-	LG22	+	23732776	23745886	0.000000	0.000000	0.000000
ENSONIG00000010874	CDCA7L	LG22	+	23750345	23760418	3.840619	4.822375	6.028086
ENSONIG00000010872	sp4	LG22	-	23766042	23771852	6.058277	6.856608	8.570926
ENSONIG00000010871	-	LG22	+	23793344	23795609	2.909091	3.292437	4.115626
ENSONIG00000010860	ITGB8	LG22	-	23797791	23815817	0.543908	1.603462	2.004366
ENSONIG00000010859	-	LG22	+	23827156	23852051	0.000000	0.000000	0.000000
ENSONIG00000043203	-	LG22	+	23854809	23859661	18.608820	21.061001	26.326761
ENSONIG00000020502	twist1a	LG22	+	23877797	23878345	5.814208	6.580376	8.225630
ENSONIG00000010852	SNX13	LG22	+	23891388	23915202	1.517844	5.087741	6.359800
ENSONIG00000031063	-	LG22	-	23918585	23919198	9.509157	10.762228	13.453046
ENSONIG00000010851	btd	LG22	+	23924951	23959019	0.097686	1.506931	1.883701
ENSONIG00000010847	-	LG22	-	23959242	23978696	0.745022	2.456042	3.070112
ENSONIG00000031200	oni-mir-10818	LG22	-	23966692	23966753	0.000000	0.000000	0.000000
ENSONIG00000036488	-	LG22	-	23986126	23987816	19.908543	25.612942	32.016800
ENSONIG00000010845	granulin	LG22	-	23994354	24015463	13.576189	29.703150	37.129658
ENSONIG00000033687	-	LG22	-	24023852	24041105	32.075031	36.301723	45.378036
ENSONIG00000034756	-	LG22	-	24027570	24029257	11.970991	13.548470	16.935917
ENSONIG00000029312	-	LG22	-	24043715	24049327	18.250481	20.655443	25.819801
ENSONIG00000038572	cdk6	LG22	-	24054115	24089776	7.487387	8.474039	10.592754
ENSONIG00000010833	hepacam2	LG22	+	24110999	24120975	9.865005	12.431453	15.539618
ENSONIG00000010824	vps50	LG22	+	24123611	24236585	2.749840	4.292342	5.365532
ENSONIG00000027698	-	LG22	-	24176130	24177170	0.000000	0.000000	0.000000
ENSONIG00000010814	CALCR	LG22	-	24263407	24322229	0.000000	0.000000	0.000000
ENSONIG00000022229	oni-mir-489	LG22	-	24292315	24292375	0.000000	0.000000	0.000000
ENSONIG00000037672	tfpi2	LG22	-	24332361	24335395	75.057961	84.948738	106.187981
ENSONIG00000010811	gngt1	LG22	+	24336470	24337063	0.000000	0.000000	0.000000
ENSONIG00000010806	zgc:85777	LG22	+	24338185	24359019	21.227526	36.078976	45.099594
ENSONIG00000040156	bet1	LG22	-	24358861	24360441	12.464012	14.106460	17.633417
ENSONIG00000010792	col1a2	LG22	+	24418936	24436474	344.644043	621.293457	776.631897
ENSONIG00000010791	casd1	LG22	+	24441949	24454587	1.771184	2.127947	2.659985
ENSONIG00000010788	sgce	LG22	-	24454401	24466119	3.759724	17.930624	22.413713
ENSONIG00000010783	PPP1R9A	LG22	+	24470048	24514812	0.536886	1.558119	1.947687
ENSONIG00000010780	asb4	LG22	+	24515485	24518543	0.000000	0.000000	0.000000
ENSONIG00000010773	pdk4	LG22	-	24521752	24534700	22.359180	29.626675	37.034065
ENSONIG00000010764	DYNC1I1	LG22	+	24536320	24594579	0.000000	0.000000	0.000000
ENSONIG00000010758	SLC25A13	LG22	-	24594766	24646220	0.000000	0.000000	0.000000
ENSONIG00000041347	sem1	LG22	-	24665096	24666673	185.721024	210.194458	262.748169
ENSONIG00000035762	dlx6	LG22	+	24705966	24708554	12.578979	14.236576	17.796066
ENSONIG00000040151	dlx5	LG22	-	24708958	24713635	22.207407	25.133791	31.417849
ENSONIG00000010747	ago2	LG22	+	24716337	24730591	0.000000	0.000000	0.000000
ENSONIG00000043018	5S_rRNA	LG22	+	24747429	24747547	0.000000	0.000000	0.000000
ENSONIG00000041118	5S_rRNA	LG22	+	24748854	24748972	0.000000	0.000000	0.000000
ENSONIG00000039469	5S_rRNA	LG22	+	24752607	24752725	0.000000	0.000000	0.000000
ENSONIG00000035287	5S_rRNA	LG22	+	24758732	24758850	0.000000	0.000000	0.000000
ENSONIG00000037709	5S_rRNA	LG22	+	24759201	24759319	0.000000	0.000000	0.000000
ENSONIG00000039553	5S_rRNA	LG22	+	24761085	24761203	0.000000	0.000000	0.000000
ENSONIG00000036029	5S_rRNA	LG22	+	24763446	24763564	0.000000	0.000000	0.000000
ENSONIG00000040952	5S_rRNA	LG22	+	24766281	24766389	0.000000	0.000000	0.000000
ENSONIG00000030722	5S_rRNA	LG22	+	24771998	24772116	0.000000	0.000000	0.000000
ENSONIG00000004490	-	LG22	-	24797286	24814382	2.383501	3.380521	4.225733
ENSONIG00000037888	npy	LG22	-	24823633	24825002	0.000000	0.000000	0.000000
ENSONIG00000004501	fam221a	LG22	-	24840487	24841829	0.000000	0.000000	0.000000
ENSONIG00000033679	ccdc126	LG22	+	24844189	24845504	9.365194	10.599295	13.249375
ENSONIG00000033161	tra2a	LG22	+	24847637	24854000	21.982468	52.188702	65.237144
ENSONIG00000004506	-	LG22	+	24860898	24879093	0.418744	2.716303	3.395445
ENSONIG00000004514	-	LG22	-	24883726	24889472	0.000000	0.000000	0.000000
ENSONIG00000004516	GALNT15	LG22	+	24894876	24900145	0.000000	0.000000	0.000000
ENSONIG00000004527	-	LG22	-	24907539	24969747	0.000000	0.000000	0.000000
ENSONIG00000004539	satb1a	LG22	+	24981348	24993833	0.000000	0.000000	0.000000
ENSONIG00000004554	tbc1d5	LG22	+	25006421	25020017	9.848023	15.901443	19.877190
ENSONIG00000004560	-	LG22	-	25023510	25048996	6.342525	7.529476	9.412028
ENSONIG00000004569	-	LG22	+	25099587	25115976	0.000000	0.000000	0.000000
ENSONIG00000004575	oxnad1	LG22	-	25117978	25128722	6.158498	6.970035	8.712713
ENSONIG00000021345	-	LG22	+	25137318	25137620	18.554455	20.999472	26.249847
ENSONIG00000004576	-	LG22	+	25141847	25149367	1.923377	2.568826	3.211095
ENSONIG00000004578	fkbp14	LG22	-	25150110	25154019	2.208420	3.575203	4.469090
ENSONIG00000004581	-	LG22	-	25154735	25160995	0.000000	0.000000	0.000000
ENSONIG00000008589	-	LG22	-	25170791	25172609	0.000000	0.000000	0.000000
ENSONIG00000004585	-	LG22	-	25174386	25175703	0.000000	0.000000	0.000000
ENSONIG00000004586	nfe2l3	LG22	+	25226741	25231939	9.761978	11.048365	13.810723
ENSONIG00000004588	cbx3a	LG22	+	25234614	25237592	36.882538	74.509911	93.139191
ENSONIG00000004590	snx10a	LG22	+	25240500	25244455	0.000000	0.000000	0.000000
ENSONIG00000004592	-	LG22	-	25318750	25320515	87.374344	98.888107	123.612541
ENSONIG00000004593	hoxa3a	LG22	-	25325038	25342964	29.601892	33.502686	41.879173
ENSONIG00000004594	HOXA4	LG22	-	25340185	25341455	3.373656	3.818220	4.772868
ENSONIG00000004595	hoxa5a	LG22	-	25350190	25351839	1.496479	1.693678	2.117138
ENSONIG00000004596	HOXA7	LG22	-	25356792	25358490	0.000000	0.000000	0.000000
ENSONIG00000004597	-	LG22	-	25362270	25363456	0.000000	0.000000	0.000000
ENSONIG00000004598	-	LG22	-	25367810	25374181	0.000000	0.000000	0.000000
ENSONIG00000029807	hoxa13	LG22	-	25387331	25388799	0.000000	0.000000	0.000000
ENSONIG00000004603	-	LG22	-	25420295	25442811	3.799138	4.443415	5.554377
ENSONIG00000004605	tax1bp1a	LG22	+	25447809	25509601	2.020300	3.288424	4.110610
ENSONIG00000042804	jazf1a	LG22	-	25471051	25486395	12.279594	13.897739	17.372513
ENSONIG00000034494	-	LG22	-	25512310	25515422	11.315246	12.806314	16.008204
ENSONIG00000004610	osbpl3a	LG22	+	25525743	25548278	19.867292	23.999332	29.999746
ENSONIG00000004618	-	LG22	+	25552705	25561293	0.000000	0.000000	0.000000
ENSONIG00000037233	nup42	LG22	+	25563409	25567524	5.437950	6.154537	7.693320
ENSONIG00000035265	-	LG22	+	25620910	25622310	0.000000	0.000000	0.000000
ENSONIG00000042045	-	LG22	-	25625007	25644313	1.322596	1.496881	1.871138
ENSONIG00000038477	trappc3	LG22	+	25645211	25652046	32.256863	36.507515	45.635281
ENSONIG00000038111	col8a2	LG22	+	25738635	25786530	6.188256	7.003715	8.754813
ENSONIG00000004632	-	LG22	+	25807937	25811811	4.656878	14.625560	18.282305
ENSONIG00000004634	ADGRB2	LG22	+	26333858	26502952	0.000000	0.000000	0.000000
ENSONIG00000042754	-	LG22	+	26659784	26665826	26.523392	30.018517	37.523876
ENSONIG00000004658	col9a2	LG22	-	26671819	26686905	1.416410	1.664516	2.080686
ENSONIG00000004681	angpt2b	LG22	+	26709620	26731916	1.512545	1.953774	2.442266
ENSONIG00000004689	-	LG22	-	26914204	27147578	0.000000	0.000000	0.000000
ENSONIG00000029194	-	LG22	+	27166351	27180027	0.000000	0.000000	0.000000
ENSONIG00000040367	-	LG22	-	27446504	27468142	0.000000	0.000000	0.000000
ENSONIG00000004704	gjb9b	LG22	+	27447272	27504431	0.961663	25.539549	31.925058
ENSONIG00000034632	pef1	LG22	+	27508588	27511218	36.489540	52.223343	65.280441
ENSONIG00000041269	smim12	LG22	+	27515527	27516625	11.102564	12.565607	15.707313
ENSONIG00000021347	gja4	LG22	-	27524550	27525683	3.440917	3.894345	4.868025
ENSONIG00000004709	dlgap3	LG22	+	27536300	27694335	0.000000	0.000000	0.000000
ENSONIG00000004712	fuca1.2	LG22	-	27697798	27705683	40.833874	64.232704	80.292442
ENSONIG00000021348	-	LG22	-	27712050	27713138	3.070602	3.475231	4.344123
ENSONIG00000034008	-	LG22	+	27716697	27718168	1.429012	1.617320	2.021690
ENSONIG00000042954	-	LG22	-	27720116	27720863	6.942605	7.857468	9.822026
ENSONIG00000041219	-	LG22	+	27726381	27727994	0.000000	0.000000	0.000000
ENSONIG00000004721	-	LG22	+	27728936	27732582	0.000000	0.000000	0.000000
ENSONIG00000041055	-	LG22	-	27738198	27739703	0.000000	0.000000	0.000000
ENSONIG00000033349	-	LG22	+	27741174	27742128	0.000000	0.000000	0.000000
ENSONIG00000007036	-	LG22	+	27746113	27747022	0.000000	0.000000	0.000000
ENSONIG00000036801	-	LG22	-	27749230	27750936	0.000000	0.000000	0.000000
ENSONIG00000034509	-	LG22	+	27758601	27761498	0.000000	0.000000	0.000000
ENSONIG00000004722	zbtb8b	LG22	-	27773533	27780373	4.812418	12.880779	16.101288
ENSONIG00000004726	heyl	LG22	+	27791911	27795397	3.401606	3.849854	4.812410
ENSONIG00000004728	-	LG22	-	27800448	27812576	0.000000	0.000000	0.000000
ENSONIG00000004729	gstr	LG22	-	27823842	27832292	17.848560	61.003899	76.256348
ENSONIG00000041178	gstr	LG22	-	27835626	27852368	15.968703	18.072983	22.591665
ENSONIG00000017770	gstr	LG22	-	27849881	27863915	49.917107	268.241913	335.308899
ENSONIG00000034559	gstr	LG22	-	27866779	27870194	0.000000	0.000000	0.000000
ENSONIG00000040342	gstr	LG22	-	27873471	27888111	15.878448	111.015320	138.771851
ENSONIG00000004742	-	LG22	-	27895289	27954105	0.000000	0.000000	0.000000
ENSONIG00000004744	SLC6A19	LG22	+	27964912	27971365	0.000000	0.000000	0.000000
ENSONIG00000015380	slc6a18	LG22	+	28025921	28033242	0.000000	0.000000	0.000000
ENSONIG00000015386	tert	LG22	-	28033125	28044025	0.000000	0.000000	0.000000
ENSONIG00000015393	-	LG22	+	28041800	28049920	1.022129	1.618029	2.022575
ENSONIG00000032279	-	LG22	-	28051248	28055393	0.000000	0.000000	0.000000
ENSONIG00000028708	nhsl3	LG22	+	28068484	28109451	2.090320	12.474384	15.593283
ENSONIG00000015400	yars1	LG22	-	28110921	28116037	14.534431	16.776192	20.970646
ENSONIG00000021005	inip	LG22	-	28123436	28123825	6.911111	7.821824	9.777470
ENSONIG00000015403	mfsd2ab	LG22	-	28127536	28141401	3.922132	5.845014	7.306408
ENSONIG00000030695	myclb	LG22	+	28215397	28219985	2.391162	2.706258	3.382888
ENSONIG00000015407	trit1	LG22	+	28222181	28265235	5.006224	5.665921	7.082538
ENSONIG00000015411	fam49al	LG22	-	28281250	28319114	4.868148	6.515528	8.144568
ENSONIG00000036337	txnl4a	LG22	-	28337564	28340898	26.208542	30.703632	38.380287
ENSONIG00000040670	znrf2a	LG22	-	28345679	28352891	22.913395	25.932812	32.416641
ENSONIG00000030384	mturn	LG22	-	28355475	28361852	0.000000	0.000000	0.000000
ENSONIG00000015420	-	LG22	+	28364521	28377879	23.971003	27.129786	33.912891
ENSONIG00000040420	zgc:110239	LG22	+	28382314	28389937	82.747597	97.498352	121.875305
ENSONIG00000015426	-	LG22	-	28394138	28404681	0.000000	0.000000	0.000000
ENSONIG00000015430	TRAK1	LG22	+	28408435	28423613	0.000000	0.000000	0.000000
ENSONIG00000034885	-	LG22	-	28436933	28439893	0.000000	0.000000	0.000000
ENSONIG00000015435	trim71	LG22	-	28489751	28519736	0.000000	0.000000	0.000000
ENSONIG00000028802	-	LG22	-	28522929	28534157	0.000000	0.000000	0.000000
ENSONIG00000021977	oni-mir-138-3	LG22	-	28541452	28541513	0.000000	0.000000	0.000000
ENSONIG00000015436	-	LG22	+	28564049	28569148	0.000000	0.000000	0.000000
ENSONIG00000015439	-	LG22	-	28579161	28592633	4.974391	5.629892	7.037502
ENSONIG00000029144	rpl14	LG22	-	28599849	28606514	2433.505615	2818.231934	3522.858643
ENSONIG00000011320	-	LG22	-	28612329	28617276	1.343817	1.520899	1.901160
ENSONIG00000036619	-	LG22	+	28689593	28796428	0.000000	0.000000	0.000000
ENSONIG00000031258	-	LG22	-	28773923	28775545	0.000000	0.000000	0.000000
ENSONIG00000024289	-	LG22	-	28974977	28976302	1.138235	1.288226	1.610314
ENSONIG00000039035	-	LG22	-	28976431	28977909	12.780742	14.464927	18.081509
ENSONIG00000034007	-	LG22	-	28984067	28988746	0.000000	0.000000	0.000000
ENSONIG00000010757	-	LG22	-	29034259	29035320	0.000000	0.000000	0.000000
ENSONIG00000007805	-	LG22	-	29086687	29226092	0.194682	20.086882	25.109089
ENSONIG00000007803	-	LG22	-	29098350	29099039	3.549074	4.016754	5.021040
ENSONIG00000041842	oni-mir-10558	LG22	+	29153153	29153219	0.000000	0.000000	0.000000
ENSONIG00000007806	-	LG22	-	29179193	29221668	20.249578	22.917969	28.648018
ENSONIG00000030732	-	LG22	+	29277423	29287758	0.000000	0.000000	0.000000
ENSONIG00000040612	-	LG22	+	29287779	29292861	0.000000	0.000000	0.000000
ENSONIG00000042528	-	LG22	+	29344272	29347079	0.000000	0.000000	0.000000
ENSONIG00000034974	-	LG22	+	29398589	29402281	0.000000	0.000000	0.000000
ENSONIG00000007795	grb10a	LG22	+	29411174	29449618	0.000000	0.000000	0.000000
ENSONIG00000007788	trioa	LG22	-	29461576	29502824	2.078475	3.599734	4.499755
ENSONIG00000007771	adcy2b	LG22	-	29551726	29619120	0.826620	1.450671	1.813374
ENSONIG00000034482	TENT4A	LG22	-	29638108	29658679	0.000000	0.000000	0.000000
ENSONIG00000040414	srd5a1	LG22	-	29662636	29671797	4.989300	5.646766	7.058595
ENSONIG00000007761	nsun2	LG22	+	29673783	29685730	9.383517	13.056911	16.321457
ENSONIG00000028419	UBE2QL1	LG22	-	29712322	29724146	0.000000	0.000000	0.000000
ENSONIG00000007756	med10	LG22	+	29727559	29731994	26.031948	29.462313	36.828606
ENSONIG00000007745	ndufs6	LG22	-	29881183	29884201	72.858513	82.459450	103.076324
ENSONIG00000020781	mrpl36	LG22	+	29882508	29886029	13.119663	14.848509	18.560997
ENSONIG00000034137	lpcat1	LG22	+	29892784	29912409	1.693941	2.556747	3.195996
ENSONIG00000038983	-	LG22	-	29997063	30103352	0.000000	0.000000	0.000000
ENSONIG00000035688	-	LG22	+	30038477	30044417	0.000000	0.000000	0.000000
ENSONIG00000020780	sox4a	LG22	-	30108005	30109120	13.793907	15.611602	19.514881
ENSONIG00000042433	-	LG22	+	30299791	30301084	0.000000	0.000000	0.000000
ENSONIG00000007738	-	LG22	-	30312078	30314798	2.269517	2.568583	3.210791
ENSONIG00000007737	srfbp1	LG22	-	30319043	30320770	10.634071	12.035378	15.044515
ENSONIG00000007731	maco1a	LG22	+	30322774	30333876	1.536435	1.738899	2.173666
ENSONIG00000007729	ldlrap1a	LG22	+	30337571	30355752	0.000000	0.000000	0.000000
ENSONIG00000032725	marcksl1b	LG22	+	30527721	30530181	39.249660	44.421795	55.528316
ENSONIG00000007720	hdac1	LG22	+	30535184	30541281	54.881039	64.067833	80.086349
ENSONIG00000007716	eif3i	LG22	-	30542981	30546660	168.231781	191.656281	239.575027
ENSONIG00000007714	txlna	LG22	-	30550168	30558311	6.369475	16.062159	20.078087
ENSONIG00000007710	KPNA6	LG22	-	30566191	30577829	0.000000	0.000000	0.000000
ENSONIG00000032498	-	LG22	+	30725917	30733215	0.000000	0.000000	0.000000
ENSONIG00000038414	oni-mir-10558	LG22	-	30928744	30928810	0.000000	0.000000	0.000000
ENSONIG00000007705	khdrbs1b	LG22	-	30985210	30998124	26.451456	29.937101	37.422104
ENSONIG00000036271	-	LG22	-	31015737	31026244	0.000000	0.000000	0.000000
ENSONIG00000007704	zgc:91944	LG22	-	31029979	31046148	7.306651	8.866392	11.083206
ENSONIG00000004702	-	LG22	-	31049768	31050076	0.000000	0.000000	0.000000
ENSONIG00000007703	-	LG22	+	31049795	31050842	0.000000	0.000000	0.000000
ENSONIG00000007701	tmem54b	LG22	+	31055906	31069354	10.661397	12.066304	15.083174
ENSONIG00000036460	hpca	LG22	-	31071009	31117297	0.000000	0.000000	0.000000
ENSONIG00000041144	-	LG22	-	31194151	31195167	0.000000	0.000000	0.000000
ENSONIG00000039310	-	LG22	-	31198869	31222585	0.000000	0.000000	0.000000
ENSONIG00000031919	-	LG22	-	31209316	31210679	0.000000	0.000000	0.000000
ENSONIG00000007696	nt5c1aa	LG22	-	31251548	31274146	0.000000	0.000000	0.000000
ENSONIG00000022756	-	LG22	+	31274167	31283568	0.000000	0.000000	0.000000
ENSONIG00000029395	-	LG22	-	31330105	31331036	0.000000	0.000000	0.000000
ENSONIG00000007692	PQLC1	LG22	+	31337973	31370056	1.804233	2.041986	2.552532
ENSONIG00000007690	-	LG22	-	31379971	31404319	0.000000	0.000000	0.000000
ENSONIG00000007685	ctdp1	LG22	-	31447501	31527669	0.628219	5.182022	6.477653
ENSONIG00000007683	adck5	LG22	+	31530234	31541881	4.850689	6.205185	7.756632
ENSONIG00000007676	cpsf1	LG22	-	31542121	31559628	10.182744	12.240464	15.300878
ENSONIG00000037322	-	LG22	-	31564999	31572151	5.524871	6.252912	7.816292
ENSONIG00000007656	-	LG22	+	31794673	31801942	0.000000	0.000000	0.000000
ENSONIG00000019827	ST3GAL1	LG22	-	31808436	31818238	0.000000	0.000000	0.000000
ENSONIG00000027345	ST3GAL1	LG22	-	31860297	31870629	0.000000	0.000000	0.000000
ENSONIG00000007654	ST3GAL1	LG22	-	31967232	31993131	2.380531	2.694226	3.367848
ENSONIG00000030786	-	LG22	+	31987824	31989887	0.000000	0.000000	0.000000
ENSONIG00000039432	ST3GAL1	LG22	-	31998394	32006925	10.686749	12.094998	15.119040
ENSONIG00000007652	KHDRBS3	LG22	+	32061171	32197933	0.000000	0.000000	0.000000
ENSONIG00000035012	-	LG22	-	32348567	32349721	0.000000	0.000000	0.000000
ENSONIG00000007650	FAM135B	LG22	-	32360063	32401109	0.000000	0.000000	0.000000
ENSONIG00000007632	COL22A1	LG22	-	32447003	32506972	1.066376	1.206898	1.508652
ENSONIG00000007628	TRAPPC9	LG22	-	32569464	32793468	0.458380	4.562243	5.702914
ENSONIG00000041866	5S_rRNA	LG22	-	32651274	32651393	0.000000	0.000000	0.000000
ENSONIG00000027838	-	LG22	-	32798548	32801006	11.625366	33.989693	42.487942
ENSONIG00000042643	paqr7a	LG22	-	32811385	32820181	0.000000	0.000000	0.000000
ENSONIG00000035907	-	LG22	-	32829604	32830981	1.526222	1.727340	2.159217
ENSONIG00000007627	paqr7a	LG22	-	32840487	32841545	6.771165	7.663436	9.579482
ENSONIG00000032444	TMEM222	LG22	+	32853406	32858848	18.560209	21.005983	26.257992
ENSONIG00000007625	tpbga	LG22	+	32863471	32867556	7.053538	11.184047	13.980330
ENSONIG00000007618	ARID1A	LG22	-	32887540	32939578	3.479212	13.681765	17.102537
ENSONIG00000007606	nudc	LG22	-	32988216	32993737	23.954853	30.485277	38.107334
ENSONIG00000036101	-	LG22	-	32996603	33007219	9.156023	10.362560	12.953451
ENSONIG00000007605	zdhhc18b	LG22	+	33009422	33025005	0.000000	0.000000	0.000000
ENSONIG00000028077	-	LG22	+	33043883	33048950	0.000000	0.000000	0.000000
ENSONIG00000007603	tent5bb	LG22	+	33057448	33070503	3.724090	4.214833	5.268643
ENSONIG00000038385	oprd1b	LG22	+	33226081	33247321	0.000000	0.000000	0.000000
ENSONIG00000007598	-	LG22	-	33313705	33347071	26.620499	33.521244	41.902367
ENSONIG00000035047	-	LG22	-	33376138	33378469	10.594249	11.990308	14.988176
ENSONIG00000040653	-	LG22	-	33389320	33450340	0.000000	0.000000	0.000000
ENSONIG00000007591	serinc2	LG22	-	33452508	33462828	86.266411	102.377541	127.974411
ENSONIG00000039790	-	LG22	+	33472456	33498987	0.000000	0.000000	0.000000
ENSONIG00000032360	stmn1a	LG22	+	33513555	33516558	0.000000	0.000000	0.000000
ENSONIG00000007580	PTPRU	LG22	-	33884216	34147986	0.000000	0.000000	0.000000
ENSONIG00000029767	-	LG22	+	33913172	33916540	0.000000	0.000000	0.000000
ENSONIG00000007575	gmeb1	LG22	-	34194508	34209138	6.158028	7.272640	9.090977
ENSONIG00000021686	-	LG22	-	34208799	34208931	0.000000	0.000000	0.000000
ENSONIG00000008545	rab42a	LG22	-	34214672	34217114	0.000000	0.000000	0.000000
ENSONIG00000021693	-	LG22	+	34218718	34218855	0.000000	0.000000	0.000000
ENSONIG00000022003	-	LG22	+	34219270	34219400	0.000000	0.000000	0.000000
ENSONIG00000037726	-	LG22	+	34219576	34219645	1.500000	1.697663	2.122120
ENSONIG00000007569	ctps1a	LG22	-	34220565	34230879	3.276562	7.931826	9.914974
ENSONIG00000007568	cited4a	LG22	+	34377292	34382130	5.813888	6.580014	8.225178
ENSONIG00000032027	-	LG22	-	34428200	34440642	1.670825	1.890998	2.363794
ENSONIG00000032973	-	LG22	-	34435616	34546990	1.285586	2.590701	3.238440
ENSONIG00000007567	ints3	LG22	-	34448346	34468108	17.161875	20.014507	25.018623
ENSONIG00000007561	npr1a	LG22	-	34473262	34509329	0.718736	3.127918	3.909973
ENSONIG00000042610	-	LG22	-	34548661	34551899	0.000000	0.000000	0.000000
ENSONIG00000007554	-	LG22	+	34567020	34584251	0.000000	0.000000	0.000000
ENSONIG00000007553	-	LG22	+	34590121	34605049	4.708640	8.525702	10.657334
ENSONIG00000007541	pdia8	LG22	+	34612050	34624174	3.997281	10.327479	12.909599
ENSONIG00000037511	-	LG22	+	34800400	34803891	0.000000	0.000000	0.000000
ENSONIG00000031750	-	LG22	-	34818102	34819244	0.000000	0.000000	0.000000
ENSONIG00000035106	-	LG22	-	34862002	34863426	0.000000	0.000000	0.000000
ENSONIG00000040540	thsd7aa	LG22	-	35035742	35269745	0.000000	0.000000	0.000000
ENSONIG00000028285	-	LG22	+	35045146	35046162	0.000000	0.000000	0.000000
ENSONIG00000041242	-	LG22	-	35141416	35142733	0.000000	0.000000	0.000000
ENSONIG00000033750	-	LG22	+	35152583	35153596	0.000000	0.000000	0.000000
ENSONIG00000010381	scin	LG22	+	35362846	35404810	50.373066	80.377090	100.473312
ENSONIG00000041693	-	LG22	-	35413317	35414486	0.000000	0.000000	0.000000
ENSONIG00000010375	anln	LG22	-	35420918	35431015	4.442599	5.028023	6.285151
ENSONIG00000029217	-	LG22	+	35433027	35434145	0.000000	0.000000	0.000000
ENSONIG00000010373	eepd1	LG22	-	35436352	35454497	5.114054	5.787960	7.235090
ENSONIG00000010369	gatad2b	LG22	+	35479389	35511750	1.022664	1.157426	1.446810
ENSONIG00000037361	oni-mir-10785	LG22	+	35481175	35481234	0.000000	0.000000	0.000000
ENSONIG00000028948	txnip	LG22	-	35527844	35530585	523.132935	592.068848	740.100464
ENSONIG00000030967	oni-mir-10731	LG22	-	35532155	35532219	2.000000	2.263550	2.829493
ENSONIG00000022211	-	LG22	-	35533821	35533951	2.053435	2.324027	2.905090
ENSONIG00000021469	-	LG22	-	35534590	35534727	1.275362	1.443423	1.804314
ENSONIG00000010364	chtopa	LG22	-	35538759	35543965	107.088379	121.199974	151.502899
ENSONIG00000010360	smad10a	LG22	+	35544858	35562557	2.838307	9.414715	11.768621
ENSONIG00000010359	pex11b	LG22	+	35575219	35577789	16.078495	18.197241	22.746994
ENSONIG00000041337	ilf2	LG22	-	35578791	35586667	17.411791	19.706232	24.633268
ENSONIG00000010347	-	LG22	-	35604495	35620794	0.937698	1.204622	1.505807
ENSONIG00000037946	-	LG22	+	35626138	35633471	0.000000	0.000000	0.000000
ENSONIG00000039519	s100a14	LG22	-	35634699	35640112	278.355225	366.899750	458.633636
ENSONIG00000035693	-	LG22	-	35643636	35652464	0.000000	0.000000	0.000000
ENSONIG00000010340	arhgef1a	LG22	+	35654089	35687436	0.707704	1.817839	2.272343
